date,scientist,rep,primary,primary_dose,secondary,secondary_dose,condition,vial,day,hour,status
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,PBS,0,PBS-PBS Control,C2,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,PBS,0,PBS-PBS Control,C2,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C3,1.083333,26,1
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C3,1.166667,28,1
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C3,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C3,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C3,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C3,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C3,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C3,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C3,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C3,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C4,1.166667,28,1
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C4,1.333333,32,1
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C4,1.416667,34,1
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C4,1.416667,34,1
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C4,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C4,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C4,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C4,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C4,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C4,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C5,1,24,1
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C5,1.083333,26,1
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C5,1.25,30,1
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C5,1.416667,34,1
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C5,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C5,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C5,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C5,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C5,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C5,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C6,1.166667,28,1
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C6,1.333333,32,1
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C6,1.333333,32,1
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C6,1.416667,34,1
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C6,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C6,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C6,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C6,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,P.snee,0.01,PBS-P.snee Control,C6,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,1,1.25,30,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,1,1.333333,32,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,1,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,1,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,1,1.583333,38,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,1,1.666667,40,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,1,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,1,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,1,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,1,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.333333,32,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.333333,32,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.333333,32,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.416667,34,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,2,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,2,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,2,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,2,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.333333,32,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.416667,34,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.416667,34,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,3,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,3,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,3,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,3,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,3,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,3,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.166667,28,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.25,30,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.25,30,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.333333,32,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.416667,34,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.416667,34,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.416667,34,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,4,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,4,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,4,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.25,30,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.333333,32,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.333333,32,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.416667,34,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.666667,40,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.416667,34,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.416667,34,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.416667,34,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.416667,34,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.583333,38,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,6,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,6,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,6,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,6,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.333333,32,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.583333,38,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.666667,40,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,7,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,7,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,7,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,7,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,7,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.25,30,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.333333,32,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.416667,34,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,8,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,8,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,8,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,8,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,8,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.25,30,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.333333,32,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.333333,32,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.333333,32,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.333333,32,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,9,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,9,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,9,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,9,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,10,1.083333,26,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,10,1.416667,34,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,10,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,10,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,10,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,10,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.01,P.snee,0.01,S.m 0.01,10,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,11,0.666667,16,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,11,1.416667,34,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,11,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,11,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,11,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,11,1.833333,44,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,11,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,11,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,11,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,11,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.25,30,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.416667,34,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.583333,38,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.666667,40,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,12,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,12,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,13,1.166667,28,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,13,1.166667,28,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,13,1.333333,32,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,13,1.416667,34,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,13,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,13,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,13,1.583333,38,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,13,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,13,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,13,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,14,1.25,30,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,14,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,14,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,14,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,14,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,14,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,14,1.666667,40,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,14,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,14,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,14,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,15,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,0.1,P.snee,0.01,S.m 0.1,15,1.666667,40,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,16,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,16,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,16,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,16,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,16,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,16,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,16,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,16,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,16,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,16,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,17,0.833333,20,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,17,1.416667,34,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,17,1.5,36,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,17,1.666667,40,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,17,1.833333,44,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,17,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,17,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,17,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,17,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,17,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,18,0.666667,16,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,18,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,18,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,18,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,18,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,18,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,18,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,18,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,18,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,18,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,19,1.166667,28,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,19,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,19,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,19,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,19,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,19,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,19,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,19,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,19,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,19,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,20,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,20,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,1,P.snee,0.01,S.m 1.0,20,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,2,P.snee,0.01,S.m 2.0,21,0.666667,16,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,2,P.snee,0.01,S.m 2.0,21,1.25,30,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,2,P.snee,0.01,S.m 2.0,21,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,2,P.snee,0.01,S.m 2.0,21,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,2,P.snee,0.01,S.m 2.0,21,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,2,P.snee,0.01,S.m 2.0,21,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,2,P.snee,0.01,S.m 2.0,21,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,2,P.snee,0.01,S.m 2.0,21,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,2,P.snee,0.01,S.m 2.0,21,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,2,P.snee,0.01,S.m 2.0,21,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,2,P.snee,0.01,S.m 2.0,22,0.916667,22,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,2,P.snee,0.01,S.m 2.0,22,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,2,P.snee,0.01,S.m 2.0,22,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,2,P.snee,0.01,S.m 2.0,22,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,2,P.snee,0.01,S.m 2.0,22,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,2,P.snee,0.01,S.m 2.0,22,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,2,P.snee,0.01,S.m 2.0,22,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,2,P.snee,0.01,S.m 2.0,22,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,2,P.snee,0.01,S.m 2.0,22,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,2,P.snee,0.01,S.m 2.0,22,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,2,P.snee,0.01,S.m 2.0,23,1.416667,34,1
3/31/2021,Abby,Spring 2021 exp 3,S.m,2,P.snee,0.01,S.m 2.0,23,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,2,P.snee,0.01,S.m 2.0,23,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,2,P.snee,0.01,S.m 2.0,23,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,S.m,2,P.snee,0.01,S.m 2.0,23,2,48,0
