,date,scientist,rep,primary,secondary_dose,vial,day,status
959,1/30/2020,Abby,SM-P.rett_1,PBS,2,9,1,1
960,1/30/2020,Abby,SM-P.rett_1,PBS,2,9,1,1
961,1/30/2020,Abby,SM-P.rett_1,PBS,2,9,1,1
962,1/30/2020,Abby,SM-P.rett_1,PBS,5,10,1,1
963,1/30/2020,Abby,SM-P.rett_1,PBS,5,10,1,1
964,1/30/2020,Abby,SM-P.rett_1,PBS,5,10,1,1
965,1/30/2020,Abby,SM-P.rett_1,PBS,5,10,1,1
966,1/30/2020,Abby,SM-P.rett_1,PBS,5,10,1,1
967,1/30/2020,Abby,SM-P.rett_1,PBS,5,10,1,1
968,1/30/2020,Abby,SM-P.rett_1,PBS,5,10,1,1
969,1/30/2020,Abby,SM-P.rett_1,PBS,5,10,1,1
970,1/30/2020,Abby,SM-P.rett_1,PBS,5,10,1,1
971,1/30/2020,Abby,SM-P.rett_1,PBS,5,11,1,1
972,1/30/2020,Abby,SM-P.rett_1,PBS,5,11,1,1
973,1/30/2020,Abby,SM-P.rett_1,PBS,5,11,1,1
974,1/30/2020,Abby,SM-P.rett_1,PBS,5,11,1,1
975,1/30/2020,Abby,SM-P.rett_1,PBS,5,11,1,1
976,1/30/2020,Abby,SM-P.rett_1,PBS,5,11,1,1
977,1/30/2020,Abby,SM-P.rett_1,PBS,5,11,1,1
978,1/30/2020,Abby,SM-P.rett_1,PBS,5,11,1,1
979,1/30/2020,Abby,SM-P.rett_1,PBS,5,11,1,1
980,1/30/2020,Abby,SM-P.rett_1,PBS,5,11,1,1
981,1/30/2020,Abby,SM-P.rett_1,PBS,5,12,1,1
982,1/30/2020,Abby,SM-P.rett_1,PBS,5,12,1,1
983,1/30/2020,Abby,SM-P.rett_1,PBS,5,12,1,1
984,1/30/2020,Abby,SM-P.rett_1,PBS,5,12,1,1
985,1/30/2020,Abby,SM-P.rett_1,PBS,5,12,1,1
986,1/30/2020,Abby,SM-P.rett_1,PBS,5,12,1,1
987,1/30/2020,Abby,SM-P.rett_1,PBS,5,12,1,1
988,1/30/2020,Abby,SM-P.rett_1,PBS,5,12,1,1
989,1/30/2020,Abby,SM-P.rett_1,PBS,5,12,1,1
990,1/30/2020,Abby,SM-P.rett_1,S.m,0,C3,8,1
991,1/30/2020,Abby,SM-P.rett_1,S.m,0,C3,18,1
992,1/30/2020,Abby,SM-P.rett_1,S.m,0,C3,18,1
993,1/30/2020,Abby,SM-P.rett_1,S.m,0,C3,21,1
994,1/30/2020,Abby,SM-P.rett_1,S.m,0,C3,21,0
995,1/30/2020,Abby,SM-P.rett_1,S.m,0,C3,21,0
996,1/30/2020,Abby,SM-P.rett_1,S.m,0,C3,21,0
997,1/30/2020,Abby,SM-P.rett_1,S.m,0,C3,21,0
998,1/30/2020,Abby,SM-P.rett_1,S.m,0,C3,21,0
999,1/30/2020,Abby,SM-P.rett_1,S.m,0,C3,21,0
1000,1/30/2020,Abby,SM-P.rett_1,S.m,0,C4,19,1
1001,1/30/2020,Abby,SM-P.rett_1,S.m,0,C4,20,1
1002,1/30/2020,Abby,SM-P.rett_1,S.m,0,C4,20,1
1003,1/30/2020,Abby,SM-P.rett_1,S.m,0,C4,20,1
1004,1/30/2020,Abby,SM-P.rett_1,S.m,0,C4,21,1
1005,1/30/2020,Abby,SM-P.rett_1,S.m,0,C4,21,0
1006,1/30/2020,Abby,SM-P.rett_1,S.m,0,C4,21,0
1007,1/30/2020,Abby,SM-P.rett_1,S.m,0,C4,21,0
1008,1/30/2020,Abby,SM-P.rett_1,S.m,0,C4,21,0
1009,1/30/2020,Abby,SM-P.rett_1,S.m,0,C4,21,0
1010,1/30/2020,Abby,SM-P.rett_1,S.m,0.1,13,1,1
1011,1/30/2020,Abby,SM-P.rett_1,S.m,0.1,13,10,1
1012,1/30/2020,Abby,SM-P.rett_1,S.m,0.1,13,10,1
1013,1/30/2020,Abby,SM-P.rett_1,S.m,0.1,13,14,1
1014,1/30/2020,Abby,SM-P.rett_1,S.m,0.1,13,14,1
1015,1/30/2020,Abby,SM-P.rett_1,S.m,0.1,13,18,1
1016,1/30/2020,Abby,SM-P.rett_1,S.m,0.1,13,19,1
1017,1/30/2020,Abby,SM-P.rett_1,S.m,0.1,13,21,0
1018,1/30/2020,Abby,SM-P.rett_1,S.m,0.1,13,21,0
1019,1/30/2020,Abby,SM-P.rett_1,S.m,0.1,13,21,0
1020,1/30/2020,Abby,SM-P.rett_1,S.m,0.1,14,3,1
1021,1/30/2020,Abby,SM-P.rett_1,S.m,0.1,14,16,1
1022,1/30/2020,Abby,SM-P.rett_1,S.m,0.1,14,18,1
1023,1/30/2020,Abby,SM-P.rett_1,S.m,0.1,14,20,1
1024,1/30/2020,Abby,SM-P.rett_1,S.m,0.1,14,21,1
1025,1/30/2020,Abby,SM-P.rett_1,S.m,0.1,14,21,0
1026,1/30/2020,Abby,SM-P.rett_1,S.m,0.1,14,21,0
1027,1/30/2020,Abby,SM-P.rett_1,S.m,0.1,14,21,0
1028,1/30/2020,Abby,SM-P.rett_1,S.m,0.1,15,1,1
1029,1/30/2020,Abby,SM-P.rett_1,S.m,0.1,15,8,1
1030,1/30/2020,Abby,SM-P.rett_1,S.m,0.1,15,20,1
1031,1/30/2020,Abby,SM-P.rett_1,S.m,0.1,15,21,0
1032,1/30/2020,Abby,SM-P.rett_1,S.m,0.1,15,21,0
1033,1/30/2020,Abby,SM-P.rett_1,S.m,1,16,21,0
1034,1/30/2020,Abby,SM-P.rett_1,S.m,1,16,1,1
1035,1/30/2020,Abby,SM-P.rett_1,S.m,1,16,1,1
1036,1/30/2020,Abby,SM-P.rett_1,S.m,1,16,3,1
1037,1/30/2020,Abby,SM-P.rett_1,S.m,1,16,8,1
1038,1/30/2020,Abby,SM-P.rett_1,S.m,1,16,14,1
1039,1/30/2020,Abby,SM-P.rett_1,S.m,1,16,17,1
1040,1/30/2020,Abby,SM-P.rett_1,S.m,1,16,20,1
1041,1/30/2020,Abby,SM-P.rett_1,S.m,1,16,21,1
1042,1/30/2020,Abby,SM-P.rett_1,S.m,1,16,21,0
1043,1/30/2020,Abby,SM-P.rett_1,S.m,1,17,1,1
1044,1/30/2020,Abby,SM-P.rett_1,S.m,1,17,1,1
1045,1/30/2020,Abby,SM-P.rett_1,S.m,1,17,1,1
1046,1/30/2020,Abby,SM-P.rett_1,S.m,1,17,7,1
1047,1/30/2020,Abby,SM-P.rett_1,S.m,1,17,16,1
1048,1/30/2020,Abby,SM-P.rett_1,S.m,1,17,21,0
1049,1/30/2020,Abby,SM-P.rett_1,S.m,1,17,21,0
1050,1/30/2020,Abby,SM-P.rett_1,S.m,1,18,18,1
1051,1/30/2020,Abby,SM-P.rett_1,S.m,1,18,18,1
1052,1/30/2020,Abby,SM-P.rett_1,S.m,1,18,19,1
1053,1/30/2020,Abby,SM-P.rett_1,S.m,1,18,20,1
1054,1/30/2020,Abby,SM-P.rett_1,S.m,1,18,20,1
1055,1/30/2020,Abby,SM-P.rett_1,S.m,1,18,21,1
1056,1/30/2020,Abby,SM-P.rett_1,S.m,1,18,21,0
1057,1/30/2020,Abby,SM-P.rett_1,S.m,2,19,1,1
1058,1/30/2020,Abby,SM-P.rett_1,S.m,2,19,1,1
1059,1/30/2020,Abby,SM-P.rett_1,S.m,2,19,1,1
1060,1/30/2020,Abby,SM-P.rett_1,S.m,2,19,1,1
1061,1/30/2020,Abby,SM-P.rett_1,S.m,2,19,11,1
1062,1/30/2020,Abby,SM-P.rett_1,S.m,2,19,14,1
1063,1/30/2020,Abby,SM-P.rett_1,S.m,2,19,17,1
1064,1/30/2020,Abby,SM-P.rett_1,S.m,2,19,21,0
1065,1/30/2020,Abby,SM-P.rett_1,S.m,2,20,3,1
1066,1/30/2020,Abby,SM-P.rett_1,S.m,2,20,3,1
1067,1/30/2020,Abby,SM-P.rett_1,S.m,2,20,10,1
1068,1/30/2020,Abby,SM-P.rett_1,S.m,2,20,15,1
1069,1/30/2020,Abby,SM-P.rett_1,S.m,2,20,19,1
1070,1/30/2020,Abby,SM-P.rett_1,S.m,2,20,21,0
1071,1/30/2020,Abby,SM-P.rett_1,S.m,2,20,21,0
1072,1/30/2020,Abby,SM-P.rett_1,S.m,2,20,21,0
1073,1/30/2020,Abby,SM-P.rett_1,S.m,2,20,21,0
1074,1/30/2020,Abby,SM-P.rett_1,S.m,2,21,9,1
1075,1/30/2020,Abby,SM-P.rett_1,S.m,2,21,13,1
1076,1/30/2020,Abby,SM-P.rett_1,S.m,2,21,14,1
1077,1/30/2020,Abby,SM-P.rett_1,S.m,2,21,14,1
1078,1/30/2020,Abby,SM-P.rett_1,S.m,2,21,14,1
1079,1/30/2020,Abby,SM-P.rett_1,S.m,2,21,14,1
1080,1/30/2020,Abby,SM-P.rett_1,S.m,2,21,14,1
1081,1/30/2020,Abby,SM-P.rett_1,S.m,2,21,14,1
1082,1/30/2020,Abby,SM-P.rett_1,S.m,5,22,12,1
1083,1/30/2020,Abby,SM-P.rett_1,S.m,5,22,14,1
1084,1/30/2020,Abby,SM-P.rett_1,S.m,5,22,16,1
1085,1/30/2020,Abby,SM-P.rett_1,S.m,5,22,21,1
1086,1/30/2020,Abby,SM-P.rett_1,S.m,5,22,21,0
1087,1/30/2020,Abby,SM-P.rett_1,S.m,5,22,21,0
1088,1/30/2020,Abby,SM-P.rett_1,S.m,5,22,21,0
1089,1/30/2020,Abby,SM-P.rett_1,S.m,5,22,21,0
1090,1/30/2020,Abby,SM-P.rett_1,S.m,5,23,3,1
1091,1/30/2020,Abby,SM-P.rett_1,S.m,5,23,15,1
1092,1/30/2020,Abby,SM-P.rett_1,S.m,5,23,16,1
1093,1/30/2020,Abby,SM-P.rett_1,S.m,5,23,16,1
1094,1/30/2020,Abby,SM-P.rett_1,S.m,5,23,20,1
1095,1/30/2020,Abby,SM-P.rett_1,S.m,5,23,20,1
1096,1/30/2020,Abby,SM-P.rett_1,S.m,5,23,21,0
1097,1/30/2020,Abby,SM-P.rett_1,S.m,5,23,21,0
1098,1/30/2020,Abby,SM-P.rett_1,S.m,5,24,1,1
1099,1/30/2020,Abby,SM-P.rett_1,S.m,5,24,11,1
1100,1/30/2020,Abby,SM-P.rett_1,S.m,5,24,17,1
1101,1/30/2020,Abby,SM-P.rett_1,S.m,5,24,19,1
1102,1/30/2020,Abby,SM-P.rett_1,S.m,5,24,20,1
1103,1/30/2020,Abby,SM-P.rett_1,S.m,5,24,21,1
1104,1/30/2020,Abby,SM-P.rett_1,S.m,5,24,21,0
1105,1/30/2020,Abby,SM-P.rett_1,S.m,5,24,21,0
1106,1/30/2020,Abby,SM-P.rett_1,S.m,5,24,21,0
1107,2/13/2020,Abby,SM-P.rett2,PBS,0,C1,4,1
1108,2/13/2020,Abby,SM-P.rett2,PBS,0,C1,6,1
1109,2/13/2020,Abby,SM-P.rett2,PBS,0,C1,6,1
1110,2/13/2020,Abby,SM-P.rett2,PBS,0,C1,6,1
1111,2/13/2020,Abby,SM-P.rett2,PBS,0,C1,6,1
1112,2/13/2020,Abby,SM-P.rett2,PBS,0,C1,6,1
1113,2/13/2020,Abby,SM-P.rett2,PBS,0,C1,6,1
1114,2/13/2020,Abby,SM-P.rett2,PBS,0,C1,7,1
1115,2/13/2020,Abby,SM-P.rett2,PBS,0,C1,7,1
1116,2/13/2020,Abby,SM-P.rett2,PBS,0,C1,7,1
1117,2/13/2020,Abby,SM-P.rett2,PBS,0,C2,10,1
1118,2/13/2020,Abby,SM-P.rett2,PBS,0,C2,12,1
1119,2/13/2020,Abby,SM-P.rett2,PBS,0,C2,12,1
1120,2/13/2020,Abby,SM-P.rett2,PBS,0,C2,12,1
1121,2/13/2020,Abby,SM-P.rett2,PBS,0,C2,12,1
1122,2/13/2020,Abby,SM-P.rett2,PBS,0,C2,12,1
1123,2/13/2020,Abby,SM-P.rett2,PBS,0,C2,12,1
1124,2/13/2020,Abby,SM-P.rett2,PBS,0,C2,12,1
1125,2/13/2020,Abby,SM-P.rett2,PBS,0.1,1,1,1
1126,2/13/2020,Abby,SM-P.rett2,PBS,0.1,1,1,1
1127,2/13/2020,Abby,SM-P.rett2,PBS,0.1,1,1,1
1128,2/13/2020,Abby,SM-P.rett2,PBS,0.1,1,1,1
1129,2/13/2020,Abby,SM-P.rett2,PBS,0.1,1,2,1
1130,2/13/2020,Abby,SM-P.rett2,PBS,0.1,1,5,1
1131,2/13/2020,Abby,SM-P.rett2,PBS,0.1,1,6,1
1132,2/13/2020,Abby,SM-P.rett2,PBS,0.1,1,6,1
1133,2/13/2020,Abby,SM-P.rett2,PBS,0.1,1,6,1
1134,2/13/2020,Abby,SM-P.rett2,PBS,0.1,1,6,1
1135,2/13/2020,Abby,SM-P.rett2,PBS,0.1,2,1,1
1136,2/13/2020,Abby,SM-P.rett2,PBS,0.1,2,1,1
1137,2/13/2020,Abby,SM-P.rett2,PBS,0.1,2,1,1
1138,2/13/2020,Abby,SM-P.rett2,PBS,0.1,2,1,1
1139,2/13/2020,Abby,SM-P.rett2,PBS,0.1,2,9,1
1140,2/13/2020,Abby,SM-P.rett2,PBS,0.1,2,11,1
1141,2/13/2020,Abby,SM-P.rett2,PBS,0.1,2,12,1
1142,2/13/2020,Abby,SM-P.rett2,PBS,0.1,2,12,0
1143,2/13/2020,Abby,SM-P.rett2,PBS,0.1,3,1,1
1144,2/13/2020,Abby,SM-P.rett2,PBS,0.1,3,1,1
1145,2/13/2020,Abby,SM-P.rett2,PBS,0.1,3,1,1
1146,2/13/2020,Abby,SM-P.rett2,PBS,0.1,3,2,1
1147,2/13/2020,Abby,SM-P.rett2,PBS,0.1,3,4,1
1148,2/13/2020,Abby,SM-P.rett2,PBS,0.1,3,6,1
1149,2/13/2020,Abby,SM-P.rett2,PBS,0.1,3,12,1
1150,2/13/2020,Abby,SM-P.rett2,PBS,0.1,3,12,1
1151,2/13/2020,Abby,SM-P.rett2,PBS,0.1,3,12,1
1152,2/13/2020,Abby,SM-P.rett2,PBS,0.1,3,12,0
1153,2/13/2020,Abby,SM-P.rett2,PBS,1,4,1,1
1154,2/13/2020,Abby,SM-P.rett2,PBS,1,4,1,1
1155,2/13/2020,Abby,SM-P.rett2,PBS,1,4,1,1
1156,2/13/2020,Abby,SM-P.rett2,PBS,1,4,1,1
1157,2/13/2020,Abby,SM-P.rett2,PBS,1,4,1,1
1158,2/13/2020,Abby,SM-P.rett2,PBS,1,4,1,1
1159,2/13/2020,Abby,SM-P.rett2,PBS,1,4,1,1
1160,2/13/2020,Abby,SM-P.rett2,PBS,1,4,1,1
1161,2/13/2020,Abby,SM-P.rett2,PBS,1,4,1,1
1162,2/13/2020,Abby,SM-P.rett2,PBS,1,4,1,1
1163,2/13/2020,Abby,SM-P.rett2,PBS,1,5,1,1
1164,2/13/2020,Abby,SM-P.rett2,PBS,1,5,1,1
1165,2/13/2020,Abby,SM-P.rett2,PBS,1,5,1,1
1166,2/13/2020,Abby,SM-P.rett2,PBS,1,5,1,1
1167,2/13/2020,Abby,SM-P.rett2,PBS,1,5,1,1
1168,2/13/2020,Abby,SM-P.rett2,PBS,1,5,1,1
1169,2/13/2020,Abby,SM-P.rett2,PBS,1,5,1,1
1170,2/13/2020,Abby,SM-P.rett2,PBS,1,5,1,1
1171,2/13/2020,Abby,SM-P.rett2,PBS,1,5,1,1
1172,2/13/2020,Abby,SM-P.rett2,PBS,1,5,1,1
1173,2/13/2020,Abby,SM-P.rett2,PBS,1,6,1,1
1174,2/13/2020,Abby,SM-P.rett2,PBS,1,6,1,1
1175,2/13/2020,Abby,SM-P.rett2,PBS,1,6,1,1
1176,2/13/2020,Abby,SM-P.rett2,PBS,1,6,1,1
1177,2/13/2020,Abby,SM-P.rett2,PBS,1,6,1,1
1178,2/13/2020,Abby,SM-P.rett2,PBS,1,6,1,1
1179,2/13/2020,Abby,SM-P.rett2,PBS,1,6,1,1
1180,2/13/2020,Abby,SM-P.rett2,PBS,1,6,1,1
1181,2/13/2020,Abby,SM-P.rett2,PBS,1,6,1,1
1182,2/13/2020,Abby,SM-P.rett2,PBS,1,6,1,1
1183,2/13/2020,Abby,SM-P.rett2,PBS,1,6,1,1
1184,2/13/2020,Abby,SM-P.rett2,PBS,2,7,1,1
1185,2/13/2020,Abby,SM-P.rett2,PBS,2,7,1,1
1186,2/13/2020,Abby,SM-P.rett2,PBS,2,7,1,1
1187,2/13/2020,Abby,SM-P.rett2,PBS,2,7,1,1
1188,2/13/2020,Abby,SM-P.rett2,PBS,2,7,1,1
1189,2/13/2020,Abby,SM-P.rett2,PBS,2,7,1,1
1190,2/13/2020,Abby,SM-P.rett2,PBS,2,7,1,1
1191,2/13/2020,Abby,SM-P.rett2,PBS,2,7,1,1
1192,2/13/2020,Abby,SM-P.rett2,PBS,2,7,1,1
1193,2/13/2020,Abby,SM-P.rett2,PBS,2,7,1,1
1194,2/13/2020,Abby,SM-P.rett2,PBS,2,8,1,1
1195,2/13/2020,Abby,SM-P.rett2,PBS,2,8,1,1
1196,2/13/2020,Abby,SM-P.rett2,PBS,2,8,1,1
1197,2/13/2020,Abby,SM-P.rett2,PBS,2,8,1,1
1198,2/13/2020,Abby,SM-P.rett2,PBS,2,8,1,1
1199,2/13/2020,Abby,SM-P.rett2,PBS,2,8,1,1
1200,2/13/2020,Abby,SM-P.rett2,PBS,2,8,1,1
1201,2/13/2020,Abby,SM-P.rett2,PBS,2,8,1,1
1202,2/13/2020,Abby,SM-P.rett2,PBS,2,8,1,1
1203,2/13/2020,Abby,SM-P.rett2,PBS,2,8,1,1
1204,2/13/2020,Abby,SM-P.rett2,PBS,2,9,1,1
1205,2/13/2020,Abby,SM-P.rett2,PBS,2,9,1,1
1206,2/13/2020,Abby,SM-P.rett2,PBS,2,9,1,1
1207,2/13/2020,Abby,SM-P.rett2,PBS,2,9,1,1
1208,2/13/2020,Abby,SM-P.rett2,PBS,2,9,1,1
1209,2/13/2020,Abby,SM-P.rett2,PBS,2,9,1,1
1210,2/13/2020,Abby,SM-P.rett2,PBS,2,9,1,1
1211,2/13/2020,Abby,SM-P.rett2,PBS,2,9,1,1
1212,2/13/2020,Abby,SM-P.rett2,PBS,2,9,1,1
1213,2/13/2020,Abby,SM-P.rett2,PBS,2,9,1,1
1214,2/13/2020,Abby,SM-P.rett2,PBS,5,10,1,1
1215,2/13/2020,Abby,SM-P.rett2,PBS,5,10,1,1
1216,2/13/2020,Abby,SM-P.rett2,PBS,5,10,1,1
1217,2/13/2020,Abby,SM-P.rett2,PBS,5,10,1,1
1218,2/13/2020,Abby,SM-P.rett2,PBS,5,10,1,1
1219,2/13/2020,Abby,SM-P.rett2,PBS,5,10,1,1
1220,2/13/2020,Abby,SM-P.rett2,PBS,5,10,1,1
1221,2/13/2020,Abby,SM-P.rett2,PBS,5,10,1,1
1222,2/13/2020,Abby,SM-P.rett2,PBS,5,10,1,1
1223,2/13/2020,Abby,SM-P.rett2,PBS,5,10,1,1
1224,2/13/2020,Abby,SM-P.rett2,PBS,5,11,1,1
1225,2/13/2020,Abby,SM-P.rett2,PBS,5,11,1,1
1226,2/13/2020,Abby,SM-P.rett2,PBS,5,11,1,1
1227,2/13/2020,Abby,SM-P.rett2,PBS,5,11,1,1
1228,2/13/2020,Abby,SM-P.rett2,PBS,5,11,1,1
1229,2/13/2020,Abby,SM-P.rett2,PBS,5,11,1,1
1230,2/13/2020,Abby,SM-P.rett2,PBS,5,11,1,1
1231,2/13/2020,Abby,SM-P.rett2,PBS,5,11,1,1
1232,2/13/2020,Abby,SM-P.rett2,PBS,5,11,1,1
1233,2/13/2020,Abby,SM-P.rett2,PBS,5,11,1,1
1234,2/13/2020,Abby,SM-P.rett2,PBS,5,12,1,1
1235,2/13/2020,Abby,SM-P.rett2,PBS,5,12,1,1
1236,2/13/2020,Abby,SM-P.rett2,PBS,5,12,1,1
1237,2/13/2020,Abby,SM-P.rett2,PBS,5,12,1,1
1238,2/13/2020,Abby,SM-P.rett2,PBS,5,12,1,1
1239,2/13/2020,Abby,SM-P.rett2,PBS,5,12,1,1
1240,2/13/2020,Abby,SM-P.rett2,PBS,5,12,1,1
1241,2/13/2020,Abby,SM-P.rett2,PBS,5,12,1,1
1242,2/13/2020,Abby,SM-P.rett2,PBS,5,12,1,1
1243,2/13/2020,Abby,SM-P.rett2,PBS,5,12,1,1
1244,2/13/2020,Abby,SM-P.rett2,S.m,0,C3,12,1
1245,2/13/2020,Abby,SM-P.rett2,S.m,0,C3,12,0
1246,2/13/2020,Abby,SM-P.rett2,S.m,0,C3,12,0
1247,2/13/2020,Abby,SM-P.rett2,S.m,0,C3,12,0
1248,2/13/2020,Abby,SM-P.rett2,S.m,0,C3,12,0
1249,2/13/2020,Abby,SM-P.rett2,S.m,0,C3,12,0
1250,2/13/2020,Abby,SM-P.rett2,S.m,0,C3,12,0
1251,2/13/2020,Abby,SM-P.rett2,S.m,0,C3,12,0
1252,2/13/2020,Abby,SM-P.rett2,S.m,0,C3,12,0
1253,2/13/2020,Abby,SM-P.rett2,S.m,0,C3,12,0
1254,2/13/2020,Abby,SM-P.rett2,S.m,0,C4,1,1
1255,2/13/2020,Abby,SM-P.rett2,S.m,0,C4,3,1
1256,2/13/2020,Abby,SM-P.rett2,S.m,0,C4,5,1
1257,2/13/2020,Abby,SM-P.rett2,S.m,0,C4,12,1
1258,2/13/2020,Abby,SM-P.rett2,S.m,0,C4,12,1
1259,2/13/2020,Abby,SM-P.rett2,S.m,0,C4,12,0
1260,2/13/2020,Abby,SM-P.rett2,S.m,0,C4,12,0
1261,2/13/2020,Abby,SM-P.rett2,S.m,0,C4,12,0
1262,2/13/2020,Abby,SM-P.rett2,S.m,0.1,13,1,1
1263,2/13/2020,Abby,SM-P.rett2,S.m,0.1,13,2,1
1264,2/13/2020,Abby,SM-P.rett2,S.m,0.1,13,6,1
1265,2/13/2020,Abby,SM-P.rett2,S.m,0.1,13,12,1
1266,2/13/2020,Abby,SM-P.rett2,S.m,0.1,13,12,1
1267,2/13/2020,Abby,SM-P.rett2,S.m,0.1,13,12,0
1268,2/13/2020,Abby,SM-P.rett2,S.m,0.1,13,12,0
1269,2/13/2020,Abby,SM-P.rett2,S.m,0.1,13,12,0
1270,2/13/2020,Abby,SM-P.rett2,S.m,0.1,13,12,0
1271,2/13/2020,Abby,SM-P.rett2,S.m,0.1,13,12,0
1272,2/13/2020,Abby,SM-P.rett2,S.m,0.1,14,1,1
1273,2/13/2020,Abby,SM-P.rett2,S.m,0.1,14,2,1
1274,2/13/2020,Abby,SM-P.rett2,S.m,0.1,14,6,1
1275,2/13/2020,Abby,SM-P.rett2,S.m,0.1,14,12,0
1276,2/13/2020,Abby,SM-P.rett2,S.m,0.1,14,12,0
1277,2/13/2020,Abby,SM-P.rett2,S.m,0.1,14,12,0
1278,2/13/2020,Abby,SM-P.rett2,S.m,0.1,14,12,0
1279,2/13/2020,Abby,SM-P.rett2,S.m,0.1,14,12,0
1280,2/13/2020,Abby,SM-P.rett2,S.m,0.1,14,12,0
1281,2/13/2020,Abby,SM-P.rett2,S.m,0.1,14,12,0
1282,2/13/2020,Abby,SM-P.rett2,S.m,0.1,15,2,1
1283,2/13/2020,Abby,SM-P.rett2,S.m,0.1,15,12,1
1284,2/13/2020,Abby,SM-P.rett2,S.m,0.1,15,12,0
1285,2/13/2020,Abby,SM-P.rett2,S.m,0.1,15,12,0
1286,2/13/2020,Abby,SM-P.rett2,S.m,0.1,15,12,0
1287,2/13/2020,Abby,SM-P.rett2,S.m,0.1,15,12,0
1288,2/13/2020,Abby,SM-P.rett2,S.m,0.1,15,12,0
1289,2/13/2020,Abby,SM-P.rett2,S.m,0.1,15,12,0
1290,2/13/2020,Abby,SM-P.rett2,S.m,1,16,1,1
1291,2/13/2020,Abby,SM-P.rett2,S.m,1,16,2,1
1292,2/13/2020,Abby,SM-P.rett2,S.m,1,16,2,1
1293,2/13/2020,Abby,SM-P.rett2,S.m,1,16,4,1
1294,2/13/2020,Abby,SM-P.rett2,S.m,1,16,7,1
1295,2/13/2020,Abby,SM-P.rett2,S.m,1,16,7,1
1296,2/13/2020,Abby,SM-P.rett2,S.m,1,16,12,1
1297,2/13/2020,Abby,SM-P.rett2,S.m,1,16,12,0
1298,2/13/2020,Abby,SM-P.rett2,S.m,1,16,12,0
1299,2/13/2020,Abby,SM-P.rett2,S.m,1,16,12,0
1300,2/13/2020,Abby,SM-P.rett2,S.m,1,17,1,1
1301,2/13/2020,Abby,SM-P.rett2,S.m,1,17,1,1
1302,2/13/2020,Abby,SM-P.rett2,S.m,1,17,1,1
1303,2/13/2020,Abby,SM-P.rett2,S.m,1,17,7,1
1304,2/13/2020,Abby,SM-P.rett2,S.m,1,17,11,1
1305,2/13/2020,Abby,SM-P.rett2,S.m,1,17,12,0
1306,2/13/2020,Abby,SM-P.rett2,S.m,1,17,12,0
1307,2/13/2020,Abby,SM-P.rett2,S.m,1,17,12,0
1308,2/13/2020,Abby,SM-P.rett2,S.m,1,17,12,0
1309,2/13/2020,Abby,SM-P.rett2,S.m,1,17,12,0
1310,2/13/2020,Abby,SM-P.rett2,S.m,1,18,1,1
1311,2/13/2020,Abby,SM-P.rett2,S.m,1,18,2,1
1312,2/13/2020,Abby,SM-P.rett2,S.m,1,18,4,1
1313,2/13/2020,Abby,SM-P.rett2,S.m,1,18,12,0
1314,2/13/2020,Abby,SM-P.rett2,S.m,1,18,12,0
1315,2/13/2020,Abby,SM-P.rett2,S.m,1,18,12,0
1316,2/13/2020,Abby,SM-P.rett2,S.m,1,18,12,0
1317,2/13/2020,Abby,SM-P.rett2,S.m,1,18,12,0
1318,2/13/2020,Abby,SM-P.rett2,S.m,2,19,10,1
1319,2/13/2020,Abby,SM-P.rett2,S.m,2,19,12,0
1320,2/13/2020,Abby,SM-P.rett2,S.m,2,19,12,0
1321,2/13/2020,Abby,SM-P.rett2,S.m,2,19,12,0
1322,2/13/2020,Abby,SM-P.rett2,S.m,2,19,12,0
1323,2/13/2020,Abby,SM-P.rett2,S.m,2,19,12,0
1324,2/13/2020,Abby,SM-P.rett2,S.m,2,19,12,0
1325,2/13/2020,Abby,SM-P.rett2,S.m,2,19,12,0
1326,2/13/2020,Abby,SM-P.rett2,S.m,2,19,12,0
1327,2/13/2020,Abby,SM-P.rett2,S.m,2,19,12,0
1328,2/13/2020,Abby,SM-P.rett2,S.m,2,20,1,1
1329,2/13/2020,Abby,SM-P.rett2,S.m,2,20,9,1
1330,2/13/2020,Abby,SM-P.rett2,S.m,2,20,12,1
1331,2/13/2020,Abby,SM-P.rett2,S.m,2,20,12,0
1332,2/13/2020,Abby,SM-P.rett2,S.m,2,20,12,0
1333,2/13/2020,Abby,SM-P.rett2,S.m,2,20,12,0
1334,2/13/2020,Abby,SM-P.rett2,S.m,2,20,12,0
1335,2/13/2020,Abby,SM-P.rett2,S.m,2,20,12,0
1336,2/13/2020,Abby,SM-P.rett2,S.m,2,20,12,0
1337,2/13/2020,Abby,SM-P.rett2,S.m,2,20,12,0
1338,2/13/2020,Abby,SM-P.rett2,S.m,2,21,1,1
1339,2/13/2020,Abby,SM-P.rett2,S.m,2,21,1,1
1340,2/13/2020,Abby,SM-P.rett2,S.m,2,21,3,1
1341,2/13/2020,Abby,SM-P.rett2,S.m,2,21,8,1
1342,2/13/2020,Abby,SM-P.rett2,S.m,2,21,12,0
1343,2/13/2020,Abby,SM-P.rett2,S.m,2,21,12,0
1344,2/13/2020,Abby,SM-P.rett2,S.m,2,21,12,0
1345,2/13/2020,Abby,SM-P.rett2,S.m,2,21,12,0
1346,2/13/2020,Abby,SM-P.rett2,S.m,5,22,0,1
1347,2/13/2020,Abby,SM-P.rett2,S.m,5,22,0,1
1348,2/13/2020,Abby,SM-P.rett2,S.m,5,22,1,1
