date,scientist,rep,primary,secondary,secondary_dose,condition,vial,day,hour,status,alive3,opposite
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,0.1,7,19,1.25,30,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,0.1,7,19,1.583333,38,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,0.1,7,19,1.583333,38,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,0.1,7,19,1.666667,40,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,0.1,7,19,1.666667,40,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,0.1,7,19,1.666667,40,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,0.1,7,19,1.75,42,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,0.1,7,20,1.166667,28,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,0.1,7,20,1.166667,28,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,0.1,7,20,1.25,30,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,0.1,7,20,1.416667,34,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,0.1,7,20,1.416667,34,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,0.1,7,20,1.5,36,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,0.1,7,20,1.5,36,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,0.1,7,20,1.583333,38,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,0.1,7,20,1.583333,38,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,0.1,7,20,1.583333,38,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,0.1,7,21,0.458333,11,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,0.1,7,21,1.166667,28,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,0.1,7,21,1.166667,28,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,0.1,7,21,1.25,30,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,0.1,7,21,1.25,30,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,0.1,7,21,1.333333,32,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,0.1,7,21,1.333333,32,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,0.1,7,21,1.333333,32,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,0.1,7,21,1.583333,38,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,0.1,7,21,1.916667,46,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,22,1.083333,26,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,22,1.083333,26,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,22,1.083333,26,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,22,1.083333,26,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,22,1.083333,26,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,22,1.166667,28,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,22,1.166667,28,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,22,1.166667,28,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,22,1.25,30,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,22,1.333333,32,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,23,1.083333,26,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,23,1.083333,26,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,23,1.083333,26,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,23,1.083333,26,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,23,1.166667,28,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,23,1.166667,28,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,23,1.166667,28,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,23,1.25,30,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,23,1.333333,32,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,23,1.333333,32,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,24,0.916667,22,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,24,0.916667,22,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,24,1.166667,28,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,24,1.166667,28,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,24,1.25,30,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,24,1.416667,34,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,24,1.416667,34,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,24,1.5,36,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,24,1.583333,38,1,FALSE,TRUE
10/10/2020,Abby,Fall 2020 exp 4,S.m,P.snee,1,8,24,1.583333,38,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,PBS,0,PBS Control,C1,0.75,18,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,PBS,0,PBS Control,C1,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,PBS,PBS,0,PBS Control,C1,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,PBS,PBS,0,PBS Control,C1,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,PBS,PBS,0,PBS Control,C1,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,PBS,PBS,0,PBS Control,C1,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,PBS,PBS,0,PBS Control,C1,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,PBS,PBS,0,PBS Control,C1,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,PBS,PBS,0,PBS Control,C1,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,PBS,PBS,0,PBS Control,C1,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,PBS,PBS,0,PBS Control,C2,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,PBS,PBS,0,PBS Control,C2,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,PBS,PBS,0,PBS Control,C2,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,PBS,PBS,0,PBS Control,C2,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,PBS,PBS,0,PBS Control,C2,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,PBS,PBS,0,PBS Control,C2,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,PBS,PBS,0,PBS Control,C2,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,PBS,PBS,0,PBS Control,C2,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,PBS,PBS,0,PBS Control,C2,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,PBS,PBS,0,PBS Control,C2,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.001,1,1,1.166667,28,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.001,1,1,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.001,1,1,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.001,1,1,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.001,1,1,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.001,1,1,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.001,1,1,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.001,1,1,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.001,1,2,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.001,1,2,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.001,1,2,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.001,1,2,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.001,1,2,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.001,1,2,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.001,1,2,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.001,1,2,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.001,1,2,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.001,1,2,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.001,1,3,0.916667,22,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.001,1,3,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.001,1,3,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.001,1,3,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.01,2,4,0.916667,22,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.01,2,4,1,24,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.01,2,4,1,24,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.01,2,4,1.166667,28,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.01,2,4,1.166667,28,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.01,2,4,1.166667,28,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.01,2,4,1.333333,32,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.01,2,4,1.333333,32,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.01,2,4,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.01,2,4,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.01,2,5,1.083333,26,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.01,2,5,1.083333,26,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.01,2,5,1.083333,26,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.01,2,5,1.083333,26,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.01,2,5,1.166667,28,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.01,2,5,1.25,30,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.01,2,5,1.25,30,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.01,2,5,1.333333,32,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.01,2,5,1.416667,34,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.01,2,5,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.01,2,6,1.083333,26,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.01,2,6,1.166667,28,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.01,2,6,1.25,30,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.01,2,6,1.25,30,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.01,2,6,1.416667,34,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.01,2,6,1.416667,34,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.01,2,6,1.416667,34,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.01,2,6,1.416667,34,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,7,0.833333,20,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,7,0.833333,20,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,7,0.833333,20,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,7,0.916667,22,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,7,1,24,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,7,1,24,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,7,1.083333,26,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,7,1.083333,26,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,7,1.166667,28,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,7,1.25,30,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,8,0.833333,20,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,8,0.833333,20,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,8,0.916667,22,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,8,1,24,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,8,1,24,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,8,1.083333,26,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,8,1.083333,26,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,8,1.083333,26,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,8,1.166667,28,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,8,1.166667,28,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,9,0.916667,22,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,9,0.916667,22,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,9,1,24,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,9,1,24,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,9,1,24,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,9,1.083333,26,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,9,1.083333,26,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,9,1.083333,26,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,9,1.166667,28,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,0.1,3,9,1.25,30,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,1,4,10,0.75,18,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,1,4,10,0.916667,22,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,1,4,10,0.916667,22,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,1,4,10,0.916667,22,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,1,4,10,0.916667,22,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,1,4,10,1,24,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,1,4,10,1,24,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,1,4,10,1,24,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,1,4,10,1,24,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,1,4,10,1,24,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,1,4,11,0.75,18,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,1,4,11,0.833333,20,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,1,4,11,0.833333,20,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,1,4,11,0.916667,22,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,PBS,P.snee,1,4,11,1.083333,26,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,PBS,0,s.m Control,C3,9.208333,221,1,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,PBS,0,s.m Control,C3,9.208333,221,1,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,PBS,0,s.m Control,C3,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,PBS,0,s.m Control,C3,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,PBS,0,s.m Control,C3,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,PBS,0,s.m Control,C3,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,PBS,0,s.m Control,C3,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,PBS,0,s.m Control,C3,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,PBS,0,s.m Control,C3,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,PBS,0,s.m Control,C3,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,PBS,0,s.m Control,C4,9.208333,221,1,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,PBS,0,s.m Control,C4,10.29167,247,1,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,PBS,0,s.m Control,C4,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,PBS,0,s.m Control,C4,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,PBS,0,s.m Control,C4,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,PBS,0,s.m Control,C4,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,PBS,0,s.m Control,C4,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,PBS,0,s.m Control,C4,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,PBS,0,s.m Control,C4,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.001,5,13,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.001,5,13,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.001,5,13,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.001,5,13,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.001,5,13,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.001,5,13,10.29167,247,1,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.001,5,13,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.001,5,13,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.001,5,13,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.001,5,13,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.001,5,14,1.416667,34,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.001,5,14,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.001,5,14,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.001,5,14,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.001,5,14,1.958333,47,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.001,5,14,10.29167,247,1,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.001,5,14,6.583333,158,1,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.001,5,14,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.001,5,14,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.001,5,14,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.01,6,16,1.333333,32,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.01,6,16,1.333333,32,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.01,6,16,1.416667,34,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.01,6,16,1.416667,34,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.01,6,16,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.01,6,16,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.01,6,16,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.01,6,16,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.01,6,16,10.29167,247,1,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.01,6,16,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.01,6,17,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.01,6,17,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.01,6,17,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.01,6,17,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.01,6,17,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.01,6,17,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.01,6,17,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.01,6,17,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.01,6,17,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.01,6,17,6.583333,158,0,TRUE,FALSE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.01,6,18,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.01,6,18,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.01,6,18,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.01,6,18,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.01,6,18,1.833333,44,1,FALSE,TRUE
10/24/2020,Abby,Fall 2020 exp 8,S.m,P.snee,0.01,6,18,1.833333,44,1,FALSE,TRUE
